CAMIS,DBA,CUISINE.DESCRIPTION,full.address,lon,lat,type
41600495,MI PEQUENO EL SALVADOR RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","37 avenue 9416 , NY, US",-73.8723931,40.7508817,other
41356229,INCHEON RESTAURANT,Korean,"depot road 16225 , NY, US",-73.8029415,40.7621403,other
50018782,CHIKURIN,Japanese,"new dorp ln 365 , NY, US",-74.11028,40.5709813,other
50000538,LOS POLLOS RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","46 street 4551 , NY, US",-73.9188196,40.7414843,other
50032842,RETRO FITNESS,"Juice, Smoothies, Fruit Salads","new york plz 1 , NY, US",-73.8309175,40.7753969,bar
50015892,LA SALA,American,"crescent st 3205 , NY, US",-73.9286183,40.7632006,other
41234950,CIVIC DELI,American,"worth street 111 , NY, US",-74.0036493,40.7161318,other
50039715,ERIN MCKERRA'S BAKERY,Bakery,"broome st 248 , NY, US",-73.989604,40.718132,bakery
50011629,NEW ADVENTURE JUICE BAR,Spanish,"w 231st st 161 , NY, US",-73.9030551,40.878481,bar
50036518,68 TASTE OF CHINA,Chinese,"fresh meadow ln 6824 , NY, US",-73.7946269,40.7329051,other
41465581,MOLE,Mexican,"jane street 57 , NY, US",-74.0053822,40.7382195,other
50000883,BIG APPLE KITCHEN,Chinese,"rockaway ave 489 , NY, US",-73.9099719,40.6682259,other
41692932,GOURMET 45,American,"3 avenue 721 , NY, US",-73.9727845,40.7527111,other
41073604,BIG BOOTY BREAD,Bakery,"west   23 street 261 , NY, US",-73.9975368,40.7451707,bakery
40425029,VITO'S BAKERY,Bakery,"avenue u 1916 , NY, US",-73.9520635,40.5990786,bakery
40395935,MCDONALD'S,Hamburgers,"richmond avenue 1660 , NY, US",-74.1628565,40.6077667,other
41396476,LEA WINE BAR,American,"park avenue 230 , NY, US",-73.9761826,40.7543721,bar
50005590,FAMOUS SICHUAN,Chinese,"pell st 10 , NY, US",-73.9975937,40.7148507,other
50015200,XIN YA RESTAURANT,Chinese,"hunts point ave 898 , NY, US",-73.8895985,40.8194079,other
40396622,MEDITERRANEO,Italian,"2 avenue 1260 , NY, US",-73.9608725,40.7650144,other
41649506,739 FRANKLIN BAR & LOUNGE,Caribbean,"franklin avenue 739 , NY, US",-73.9566903,40.6733958,bar
41599815,MIKA JAPANESE CUISINE & BAR,Chinese/Japanese,"centre street 150 , NY, US",-74.0002331,40.7174105,bar
41176172,GENNARO RESTAURANT,Italian,"amsterdam avenue 665 , NY, US",-73.9717285,40.7917717,other
40980061,JOHN'S LUNCHEONETTE,American,"east gun hill road 331 , NY, US",-73.8733088,40.8789712,other
41118091,LE PAIN QUOTIDIEN,Sandwiches,"east   77 street 252 , NY, US",-73.9564427,40.7719649,other
40837605,BRICK OVEN PIZZA 33,Pizza,"east   33 street 201 , NY, US",-73.9781495,40.7450577,other
41695456,PRABHU KIRPA SWEETS AND RESTAURANT,Indian,"rockaway boulevard 13403 , NY, US",-73.8041091,40.6748472,other
50011319,XI'AN FAMOUS FOODS,Chinese,"main st 4128 , NY, US",-73.829437,40.757178,other
50005115,CRISPY & TASTY,American,"parsons blvd 8769 , NY, US",-73.8024161,40.7075054,other
50033229,SAL'S PIZZERIA,Pizza/Italian,"flushing ave 5220 , NY, US",-73.9140921,40.7142158,other
41194762,NEW BEIJING WOK,Chinese,"2 avenue 1324 , NY, US",-73.9591866,40.767222,other
41541665,26 SEATS,French,"avenue b 168 , NY, US",-73.9798419,40.727255,other
40680764,JOE'S PLACE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","westchester avenue 1841 , NY, US",-73.864419,40.8326517,other
40943082,CHUCK E. CHEESE'S,Pizza,"east gunhill road 1816 , NY, US",-73.8332358,40.8632477,other
41195033,SARKU JAPAN,Japanese,"queens boulevard 9015 , NY, US",-73.8705157,40.7344654,other
50038118,EL CAFETAL,Mexican,"astoria blvd 3019 , NY, US",-73.9182812,40.7702705,cafe
40883049,DUNKIN' DONUTS,Donuts,"bay street 1145 , NY, US",-74.0664876,40.6152616,bakery
41710474,BP SUB EXPRESS,Jewish/Kosher,"13 avenue 5217 , NY, US",-73.9940419,40.632752,other
41675589,AJI SUSHI HOUSE,Japanese,"ditmars blvd 3606 , NY, US",-73.908169,40.7740351,other
40843357,LIGHTHOUSE CAFE RESTAURANT,American,"3 avenue 7506 , NY, US",-73.9906154,40.7286292,cafe
41692108,RUNNER & STONE,American,"3 avenue 285 , NY, US",-73.9833332,40.7381887,other
41684505,EL MITOTE,Mexican,"columbus avenue 208 , NY, US",-73.980201,40.7758472,other
40512610,WHITE CASTLE,Hamburgers,"webster avenue 1831 , NY, US",-73.9020982,40.8461845,other
40423356,GLASER'S BAKERY,Bakery,"1 avenue 1670 , NY, US",-73.9485106,40.7776102,bakery
50044108,CARIBBEAN GRILL,Caribbean,"westchester ave 1294 , NY, US",-73.8864694,40.8270358,other
41705968,CAFE GALLERY,Mediterranean,"coney island avenue 2801 , NY, US",-73.960051,40.588235,cafe
41471528,DRAGON STAR,Chinese,"white plains road 4216 , NY, US",-73.8567709,40.8938944,other
41391676,FOO AN CHINESE FOOD,Chinese,"south conduit avenue 22318 , NY, US",-73.7541347,40.665348,other
41628362,GRAND EVERGREEN CHINESE FOOD,Chinese,"rockaway boulevard 13106 , NY, US",-73.807135,40.674598,other
41645581,MATSU JAPANESE CUISINE,Japanese,"columbus avenue 483 , NY, US",-73.9731926,40.7845765,other
41669919,SALAD SHACK,Salads,"union turnpike 15405 , NY, US",-73.8095967,40.7198285,other
40395343,FELIX,French,"west broadway 340 , NY, US",-74.0038111,40.7225856,other
40530791,TAP-A-KEG,American,"broadway 2731 , NY, US",-73.9684518,40.8003351,other
50015811,AREPAS GRILL,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","broadway 2119 , NY, US",-73.9816404,40.7802954,other
41559370,DEUM,Asian,"roosevelt avenue 7126 , NY, US",-73.8939518,40.746446,other
41569773,LOCAL 138,American,"ludlow street 138 , NY, US",-73.9879494,40.7204059,other
50002715,KENNEDY  FRIED CHICKEN,American,"white plains rd 4212 , NY, US",-73.8570287,40.89397,other
50004269,PERGOLA 36,Mediterranean,"w 28th st 36 , NY, US",-73.9895813,40.7454144,other
50034852,SIBLING'S POTATO NOODLE,Chinese,"roosevelt ave 13335 , NY, US",-73.8331317,40.7588187,other
50002740,MAROO,Korean,"3rd ave 1640 , NY, US",-73.9516112,40.782597,other
41495091,JOHANA RESTAURANT,Spanish,"dekalb avenue 1386 , NY, US",-73.9239854,40.6993467,other
50006398,CROXLEYS THE ABBEY,American,"grand st 63 , NY, US",-74.0032966,40.7221431,other
40364373,ISLE OF CAPRI RESTURANT,Italian,"3 avenue 1028 , NY, US",-73.9660305,40.7628313,other
50014149,HANCO'S,Sandwiches/Salads/Mixed Buffet,"montague st 147 , NY, US",-73.9933967,40.6947632,other
41328691,AMERICAN & LATIN CUISINE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","nostrand avenue 522 , NY, US",-73.9498696,40.6809173,other
41422914,PICK A BAGEL,Bagels/Pretzels,"2 avenue 1475 , NY, US",-73.9563709,40.7719433,other
40999727,KGB BAR,American,"east    4 street 85 , NY, US",-73.9898,40.726589,bar
41463979,NATURAL TOFU & NOODLES RESTAURANT (BOOK CHANG DONG),Korean,"queens boulevard 4006 , NY, US",-73.9240396,40.7433754,other
40782042,ALICES,Jewish/Kosher,"avenue u 434 , NY, US",-73.9680039,40.5973275,other
41317244,FIFTY PACES,American,"east 12 street 413 , NY, US",-73.9826543,40.7298524,other
50001362,TONE AUTHENTIC GEORGIAN BAKERY & CUISINE,Eastern European,"neptune avenue 265 , NY, US",-73.963258,40.5814768,other
41142715,CAFE ZAIYA,Caf̩/Coffee/Tea,"cooper square 69 , NY, US",-73.9899284,40.7291392,cafe
41602278,BLUE VELVET LOUNGE,Russian,"avenue u 341 , NY, US",-73.9716854,40.5973153,other
41389314,TWIN DONUT,Donuts,"west fordham road 3 , NY, US",-73.9013089,40.8629457,bakery
41513285,MINNI SHABU SHABU,Chinese/Japanese,"38 avenue 13617 , NY, US",-73.8301349,40.7611475,other
41687397,GOLDEN IMPERIAL SEAFOOD RESTAURANT,Chinese,"62 street 618 , NY, US",-73.9576386,40.7602199,other
50014624,DREAM STATION RESTAURANT,Chinese,"white plains rd 3809 , NY, US",-73.8629671,40.883895,other
40366487,BRENNAN & CARR,American,"nostrand avenue 3432 , NY, US",-73.9420945,40.6002227,other
41664870,KUMO SUSHI,Japanese,"court street 512 , NY, US",-73.9990531,40.6763558,other
41577301,COPPELIA CUBAN LUNCHEONETTE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","west   14 street 207 , NY, US",-73.9999672,40.7389412,other
50002769,CHOZA TAQUERIA,Mexican,"madison avenue 66 , NY, US",-73.9862091,40.7437232,other
41647827,AMBIANCE EXPRESS,Caribbean,"nostrand avenue 2025 , NY, US",-73.9477658,40.6360354,other
50036317,KENNEDY FRIED CHICKEN & PIZZA,American,"junction blvd 3460 , NY, US",-73.8721827,40.7534696,other
40947395,EUROPEAN BAR,Caf̩/Coffee/Tea,"fresh pond road 6607 , NY, US",-73.8980539,40.7088789,bar
41625232,SRO,Italian,"bowery 334 , NY, US",-73.9922977,40.7260518,other
41147597,EL NUEVO SABOR LATINO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","4 avenue 620 , NY, US",-73.9938272,40.6648374,other
40965133,HO WON BAKE SHOPPE,Bakery,"hester street 146 , NY, US",-73.9962019,40.717454,bakery
50010863,GIOVANIS BIG PIZZA,Pizza,"prospect ave 839A , NY, US",-73.9019161,40.8199807,other
50043384,BURGER KING,Hamburgers,"westchester ave 1607 , NY, US",-73.8752768,40.8296342,other
40604769,FAMOUS FAMIGLIA,Pizza,"amsterdam avenue 734 , NY, US",-73.9707385,40.7940122,other
41645519,NICK'S PIZZA,Pizza,"east gun hill road 1356 , NY, US",-73.8461234,40.8703811,other
50004933,MEE NOODLE SHOP,Chinese,"1st ave 223 , NY, US",-73.9832133,40.730977,other
41600154,STARBUCKS COFFEE,Caf̩/Coffee/Tea,"greenwich avenue 122 , NY, US",-74.0024289,40.7391981,other
41093742,STONE CREEK,American,"east   27 street 140 , NY, US",-73.982529,40.741611,other
50015061,SPACE IBIZA NY,American,"w 50th st 637 , NY, US",-73.996215,40.766805,other
50037372,EMPANADAS MONUMENTAL,Spanish,"broadway 3772 , NY, US",-73.9444779,40.8337306,other
50000061,XI'AN FAMOUS FOODS,Chinese,"w. 45th st 24 , NY, US",-73.9808128,40.7557955,other
41110390,YIP'S RESTAURANT,Asian,"beaver street 18 , NY, US",-74.0123928,40.7048111,other
41104230,LOBO,Mexican,"5 avenue 188 , NY, US",-73.9896066,40.7415482,other
50002383,YUMMY DIM SUM,Chinese,"roosevelt ave 135-46 , NY, US",-73.8304814,40.7594306,other
41699603,LAS PERLAS SALVADORENO RESTAURANTE,Spanish,"46 avenue 16008 , NY, US",-73.8064303,40.7536924,other
41627475,HAPPY DAYS DINER,American,"montague street 148 , NY, US",-73.9933952,40.6943667,other
40625816,THE FITZ,American,"lexington ave 687 , NY, US",-73.9691078,40.7604787,other
40723447,ADRIAN & ROCKY'S CATERING,American,"crossbay boulevard 13208 , NY, US",-73.8441198,40.6764737,other
41406895,SUN SAI GAI RESTAURANT,Chinese,"canal street 220 , NY, US",-73.9994164,40.7172036,other
41648536,PRAVDA,Russian,"lafayette street 281 , NY, US",-73.995976,40.723919,other
40373597,PETES PIZZERIA & RESTAURANT,Pizza/Italian,"3 avenue 7522 , NY, US",-73.9906154,40.7286292,other
41686603,PORK SLOPE,American,"5 avenue 247 , NY, US",-73.9873575,40.7445839,other
41409894,PADO SUSHI,Asian,"46 avenue 17153 , NY, US",-73.7943632,40.7537379,other
41675034,ARLINGTON CLUB,Steak,"lexington avenue 1032 , NY, US",-73.9616896,40.7715671,other
50003383,GEORGE'S RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","broadway 733 , NY, US",-73.9931188,40.7297826,other
40876618,BIJAN'S,American,"hoyt street 7981 , NY, US",-73.989774,40.6836375,other
41148002,WHAT A BAGEL CAFE,Bagels/Pretzels,"union turnpike 25701 , NY, US",-73.7143665,40.7458166,cafe
41354008,NEW HOP SHING KITCHEN,Chinese,"blake avenue 533 , NY, US",-73.8992905,40.6673883,other
40809948,44 & X HELL'S KITCHEN,American,"10 avenue 622 , NY, US",-73.9942049,40.7610193,other
40931477,EUROPA CAFE,Sandwiches/Salads/Mixed Buffet,"madison avenue 515 , NY, US",-73.973744,40.7597267,cafe
40573715,HUDSON BAR AND BOOKS,American,"hudson street 636 , NY, US",-74.0053039,40.7385812,bar
50008317,EL PATRON RESTAURANT & LOUNGE,Mexican,"bay st 520 , NY, US",-74.0769576,40.6290746,other
41561808,FLAFEL ON BROADWAY,Middle Eastern,"broadway 3151 , NY, US",-73.9596275,40.814497,other
40750324,MARRIOTT MARQUIS PASTRY SHOP,Bakery,"broadway 1535 , NY, US",-73.9862475,40.7586115,bakery
40715372,HENRY'S,American,"broadway 2745 , NY, US",-73.9685113,40.8009494,other
41017839,BIG EASY CAJUN,Cajun,"queens boulevard 9015 , NY, US",-73.8705157,40.7344654,other
41267527,KARP TAVERN,American,"lefferts boulevard 8172 , NY, US",-73.8312793,40.707803,other
41445835,SAM WON GAHK,Korean,"northern boulevard 14420 , NY, US",-73.8225033,40.7644929,other
41564588,FRIENDLY RESTAURANT,Chinese,"40 avenue 1205 , NY, US",-73.9424416,40.7560365,other
40675225,BEHAN'S PUB,Irish,"katonah ave 4299 , NY, US",-73.8673941,40.8985688,other
50015841,19 CAFE,Caf̩/Coffee/Tea,"manhattan ave 84 , NY, US",-73.9624976,40.7972329,cafe
40616482,THE CARNEGIE CIGAR CLUB AND LOUNGE,American,"west   56 street 156 , NY, US",-73.979772,40.7642916,other
41709569,BUN-KER VIETNAMESE RESTAURANT,Asian,"metropolitan avenue 4663 , NY, US",-73.9213214,40.7139852,other
50042658,FISH & SHRIMP RESTAURANT SPOT,Seafood,"amsterdam ave 2089 , NY, US",-73.9387633,40.8368457,other
41529935,BAGELETTE,Bagels/Pretzels,"63 road 9742 , NY, US",-73.8593833,40.7315115,other
41422458,PROVINI CAFE,Italian,"8 avenue 1302 , NY, US",-73.9580163,40.8008166,cafe
50039301,RIVERDALE K GRILL HOUSE,Jewish/Kosher,"riverdale ave 5693 , NY, US",-73.9043368,40.9067378,other
41427008,GORDON BENNETT,American,"south    6 street 109 , NY, US",-73.9640982,40.7107813,other
41514752,FRANCOIS PAYARD BAKERY,Bakery,"west houston street 116 , NY, US",-74.0008674,40.727767,bakery
50042275,HERBS THAI BISTRO,Thai,"east   45 street 251 , NY, US",-73.9709759,40.7519409,other
40550155,PARISI BAKERY,Delicatessen,"mott street 198 , NY, US",-73.9954351,40.721092,other
41424929,AAHELI,Indian,"9 avenue 826 , NY, US",-73.9867455,40.7660254,other
50036627,MR.SOON TOFU,Korean,"northern blvd 15222 , NY, US",-73.8123007,40.7647018,other
41412063,BLACK HORSE PUB,American,"5 avenue 568 , NY, US",-73.9788478,40.7563048,other
41426013,MIMOSA,American,"sherman avenue 253271 , NY, US",-73.9237766,40.8644089,other
41479899,LA NUEVA VEGA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","dekalb avenue 1495 , NY, US",-73.9220084,40.7017427,other
41709407,LA FONDA RESTAURANT,Spanish,"roosevelt avenue 6409 , NY, US",-73.899564,40.746159,other
41610646,FINANCIER PATISSERIE,Caf̩/Coffee/Tea,"nassau street 90 , NY, US",-74.007679,40.710078,other
50003460,WALLFLOWER,French,"w 12th st 235 , NY, US",-74.0021602,40.7378032,other
40483596,GERSHWIN THEATRE,American,"west   51 street 222 , NY, US",-73.9851266,40.7623955,other
41551945,LA BAGUETTE SHOP,Bakery,"church avenue 2705 , NY, US",-73.9522989,40.650695,bakery
40599004,BOTANICA BAR,American,"east houston street 47 , NY, US",-73.9947464,40.7246698,bar
50011059,PARDON MY FRENCH,French,"avenue b 103 , NY, US",-73.9812046,40.7247188,other
41185948,E.M.E.L.Y COFFEE SHOP,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","cromwell avenue 1368 , NY, US",-73.920055,40.8399978,other
41722331,CONVENE AT 32 OLD SLIP,American,"old slip 32 , NY, US",-74.0077157,40.7037373,other
50039875,A TASTE OF BENATERI'S AT EDGEWATER,Sandwiches,"14th ave 11105 , NY, US",-73.8559165,40.7856436,other
41028080,BISTECCA FIORENTINA STEAK,Italian,"west 46 street 317 , NY, US",-73.9887248,40.7603128,other
50048761,STARBUCKS COFFEE,Caf̩/Coffee/Tea,"3rd ave 1077 , NY, US",-73.9643664,40.7642413,other
40512172,THE ASTORIA WORLD MANOR,American,"_astoria boulevard 2522 , NY, US",-73.9224091,40.7709406,other
50033472,MY PIZZA,Pizza,"university ave 1723 , NY, US",-73.9167741,40.8497159,other
41575411,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Caribbean,"flatbush avenue 568 , NY, US",-73.9608682,40.6597955,other
41649766,A & S CATERERS,American,"victory boulevard 3135 , NY, US",-74.1636069,40.6074809,other
50005087,BEIJA-FLOR,Brazilian,"29th st 3802 , NY, US",-73.933897,40.75459,other
41401282,RYE,American,"south    1 street 247 , NY, US",-73.9579085,40.7126995,other
41204257,SHEEP STATION,Australian,"4 avenue 149 , NY, US",-73.9898243,40.7340911,other
41510404,JUSTIN'S,Spanish,"francis lewis boulevard 24513 , NY, US",-73.734575,40.6646868,other
41560644,GOODFELLA'S PIZZERIA,Italian,"hylan boulevard 1718 , NY, US",-74.0914961,40.5867953,other
40885315,PATSY'S PIZZERIA RESTAURANT,Italian,"east   60 street 204-206 , NY, US",-73.96574,40.7618859,other
41570383,KUNG FU TEA,Caf̩/Coffee/Tea,"138 street 3810 , NY, US",-73.9465134,40.8190255,other
41384689,WASABI POINT,Asian,"woodside avenue 7618 , NY, US",-73.8881615,40.743306,other
41622411,PATRICIA'S PIZZA & PASTA,Italian,"east tremont avenue 3883 , NY, US",-73.8192759,40.8232309,other
41372809,LIBERTADOR,Spanish,"2 avenue 1725 , NY, US",-73.9504908,40.7799956,other
50017042,ISADORA'S CAFE,American,"e 52nd st 16 , NY, US",-73.9752933,40.7591559,cafe
50039524,CREPES AND DELICES,French,"e 86th st 222 , NY, US",-73.9531059,40.7781432,other
41279614,BLUE RIBBON SUSHI BAR & GRILL,Japanese,"columbus circle 6 , NY, US",-73.9831802,40.7675702,bar
41076181,NEW THRIVING RESTAURANT OF GUYANA,Chinese,"liberty avenue 10702 , NY, US",-73.8343637,40.6831604,other
40912833,COSI,Sandwiches,"east   56 street 60 , NY, US",-73.9723189,40.7611766,other
41674832,CHARLEY'S GRILLED SUBS,American,"7th ave 401 , NY, US",-73.9910404,40.7499042,other
41485097,NEW WONJO RESTAURANT,Korean,"west   32 street 23 , NY, US",-73.9866547,40.7478918,other
41441583,FRITZIES BAKE SHOP,Filipino,"roosevelt avenue 6910 , NY, US",-73.895784,40.746142,other
40607341,STEINWAY BILLIARD,American,"steinway street 3525 , NY, US",-73.922236,40.754271,other
50002768,VIVA,Tapas,"sherman avenue 65 , NY, US",-73.9266496,40.8630987,other
50033185,BELLA PIZZA,Pizza,"newtown ave 3101 , NY, US",-73.9205646,40.7676264,other
41572018,"AIR BAR, NY DELI, TIM HORTONS",American,"sutphin boulevard 9340 , NY, US",-73.8081013,40.7002493,bar
41044884,LARRY  LAWRENCE,American,"grand street 295 , NY, US",-73.992079,40.7173963,other
41312472,X CAFFE,Caf̩/Coffee/Tea,"broadway 3952 , NY, US",-73.940562,40.8393225,other
50004795,KOSHER HAVEN (BROOKLYN COLLEGE),Pizza,"bedford avenue 2900 , NY, US",-73.9505228,40.6308348,other
41530812,CUBANA SOCIAL,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","north    6 street 70 , NY, US",-73.9616106,40.7190421,other
41414572,REFRIED BEANS,Mexican,"fort washington avenue 591 , NY, US",-73.9372579,40.8550584,other
41374711,NEW TU DO RESTAURANT,Vietnamese/Cambodian/Malaysia,"bowery 102 , NY, US",-73.9954197,40.7178494,other
50009411,DELICIAS CANELAS #4,Bakery,"sutphin blvd 9418 , NY, US",-73.8067677,40.6984765,bakery
41632866,CITY CAFE,Delicatessen,"west   43 street 35 , NY, US",-73.9819819,40.7550857,cafe
41626403,LTK LITTLE THAI KITCHEN,Thai,"east   53 street 231 , NY, US",-73.9680153,40.7573404,other
50053388,CANOA,Spanish,"castle hill ave 1368 , NY, US",-73.851712,40.83533,other
41701643,OTHA'S,Caf̩/Coffee/Tea,"broadway 297 , NY, US",-74.0056286,40.7150245,other
50003113,HIBISCUS RESTAURANT & LOUNGE II,Caribbean,"jamaica avenue 221-13 , NY, US",-73.732857,40.7201368,other
50001262,BRYANT PARK GRILL,American,"west 40th street 25 , NY, US",-73.982929,40.7531718,other
41626426,CAM TAK EXPRESS RESTAURANT,Chinese,"flatbush avenue 1073 , NY, US",-73.9576911,40.6443848,other
40662349,SANFORDS RESTAURANT,American,"broadway 3013 , NY, US",-73.9629018,40.809616,other
50017230,PARSONS DELI & GROCERY,American,"jamaica ave 15527 , NY, US",-73.8005522,40.7033636,other
50010874,LITTLE ITALY PIZZA,Pizza/Italian,"w 92nd st 214 , NY, US",-73.9733395,40.79183,other
41318874,LUNA PIENA,Italian,"east   53 street 243 , NY, US",-73.9676585,40.7572383,other
40883740,JOYCE'S WEST INDIES RESTAURANT,Caribbean,"avenue d 5013 , NY, US",-73.9288062,40.6423869,other
41571021,OM INDIAN RESTAURANT,Indian,"2 avenue 1593 , NY, US",-73.953644,40.7758301,other
40725471,GENTE,Italian,"east   45 street 153 , NY, US",-73.9734886,40.7531015,other
50043755,TWO HANDS TRIBECA,Australian,"church st 251 , NY, US",-74.0054175,40.7177931,other
50007578,UNITED CLUB,American,"la guardia airport 000 , NY, US",-73.9878485,40.7470741,other
50003457,GRULLON BAKERY,Bakery,"broadway 3522 , NY, US",-73.9505084,40.8258412,bakery
41325258,CIAO BELLA NAPOLI,Pizza,"7 avenue 257 , NY, US",-73.9946201,40.7450657,other
41247333,DELICIAS MANABITAS RESTAURANT,Spanish,"35 avenue 4205 , NY, US",-73.92015,40.754381,other
41280792,JOHNNY UTAHS,American,"west   51 street 25 , NY, US",-73.9781529,40.759995,other
50053112,MODERN LOVE,Vegetarian,"union ave 317 , NY, US",-73.9512393,40.7098014,other
50017056,SILVER SPOON DINER,American,"junction blvd 5821 , NY, US",-73.865371,40.7358096,other
